crop,year,season,state,area,production,fertilizer,pesticide,yield,temperature,rainfall,humidity,N,P,K,pH,N_crop,P_crop,K_crop,temperature_crop,humidity_crop,pH_crop,rainfall_crop,NPK_sum,fertilizer_per_area,pesticide_per_area,yield_per_area
15,1999,1,3,796.0,1063,84479.48,214.92,1.346428571,26.37,887.84,51.93,85,30,25,7.2,,,,,,,,140,106.13,0.26999999999999996,1.335427135678392
17,1999,1,3,336.0,392,35659.68,90.72,1.00625,26.37,887.84,51.93,85,30,25,7.2,,,,,,,,140,106.13,0.27,1.1666666666666667
19,1999,1,3,16021.0,12028,1700308.73,4325.67,0.73125,26.37,887.84,51.93,85,30,25,7.2,,,,,,,,140,106.13,0.27,0.7507646214343674
27,1999,1,3,8821.0,4654,936172.73,2381.67,0.552068966,26.37,887.84,51.93,85,30,25,7.2,,,,,,,,140,106.13,0.27,0.5276045799795942
32,1999,2,3,4033.0,3352,428022.29,1088.91,0.823636364,26.37,887.84,51.93,85,30,25,7.2,,,,,,,,140,106.13,0.27,0.8311430696751798
42,1999,2,3,610.0,346,64739.3,164.7,0.553333333,26.37,887.84,51.93,85,30,25,7.2,,,,,,,,140,106.13000000000001,0.26999999999999996,0.5672131147540984
44,1999,1,3,3599.0,1881,381961.87,971.73,0.553103448,26.37,887.84,51.93,85,30,25,7.2,,,,,,,,140,106.13,0.27,0.522645179216449
48,1999,1,3,18274.0,16680,1939419.62,4933.98,1.010666667,26.37,887.84,51.93,85,30,25,7.2,,,,,,,,140,106.13000000000001,0.26999999999999996,0.9127722447192733
51,1999,4,3,17389.0,17613,1845494.57,4695.03,1.006666667,26.37,887.84,51.93,85,30,25,7.2,,,,,,,,140,106.13000000000001,0.26999999999999996,1.0128817068261544
52,1999,4,3,3134.0,3302,332611.42,846.18,1.154210526,26.37,887.84,51.93,85,30,25,7.2,,,,,,,,140,106.13,0.26999999999999996,1.05360561582642
13,1999,4,7,14600.0,12800,1549498.0,3942.0,0.892105263,28.45,440.13,40.06,75,38,28,7.8,,,,,,,,141,106.13,0.27,0.8767123287671232
14,1999,4,7,8800.0,44700,933944.0,2376.0,4.888,28.45,440.13,40.06,75,38,28,7.8,,,,,,,,141,106.13,0.27,5.079545454545454
32,1999,2,7,5500.0,2600,583715.0,1485.0,0.34625,28.45,440.13,40.06,75,38,28,7.8,,,,,,,,141,106.13,0.27,0.4727272727272727
33,1999,1,7,11400.0,3300,1209882.0,3078.0,0.282857143,28.45,440.13,40.06,75,38,28,7.8,,,,,,,,141,106.13,0.27,0.2894736842105263
34,1999,1,7,12300.0,4200,1305399.0,3321.0,0.411333333,28.45,440.13,40.06,75,38,28,7.8,,,,,,,,141,106.13,0.27,0.34146341463414637
45,1999,1,7,11400.0,3300,1209882.0,3078.0,0.282857143,28.45,440.13,40.06,75,38,28,7.8,,,,,,,,141,106.13,0.27,0.2894736842105263
45,1999,2,7,5300.0,1800,562489.0,1431.0,0.363333333,28.45,440.13,40.06,75,38,28,7.8,,,,,,,,141,106.13,0.27,0.33962264150943394
1,1999,1,8,11630.0,9800,1234291.9,3140.1,0.735789474,25.49,537.97,34.47,130,48,35,7.9,,,,,,,,213,106.13,0.27,0.8426483233018057
13,1999,4,8,2619.0,2600,277954.47,707.13,0.688888889,25.49,537.97,34.47,130,48,35,7.9,,,,,,,,213,106.13,0.27,0.9927453226422298
17,1999,1,8,751.0,500,79703.63,202.77,0.332727273,25.49,537.97,34.47,130,48,35,7.9,,,,,,,,213,106.13000000000001,0.27,0.6657789613848203
25,1999,2,8,8650.0,6200,918024.5,2335.5,0.5925,25.49,537.97,34.47,130,48,35,7.9,,,,,,,,213,106.13,0.27,0.7167630057803468
27,1999,1,8,9927.0,2000,1053552.51,2680.29,0.056666667,25.49,537.97,34.47,130,48,35,7.9,,,,,,,,213,106.13,0.27,0.20147073637554144
28,1999,1,8,99.0,0,10506.87,26.73,0.0,25.49,537.97,34.47,130,48,35,7.9,,,,,,,,213,106.13000000000001,0.27,0.0
37,1999,2,8,1358.0,1500,144124.54,366.66,0.564666667,25.49,537.97,34.47,130,48,35,7.9,,,,,,,,213,106.13000000000001,0.27,1.1045655375552283
44,1999,1,8,4937.0,0,523963.81,1332.99,0.0,25.49,537.97,34.47,130,48,35,7.9,,,,,,,,213,106.13,0.27,0.0
48,1999,2,8,6857.0,7600,727733.41,1851.39,0.7625,25.49,537.97,34.47,130,48,35,7.9,,,,,,,,213,106.13000000000001,0.27,1.1083564240921686
53,1999,1,8,1221.0,502,129584.73,329.67,1.24,25.49,537.97,34.47,130,48,35,7.9,,,,,,,,213,106.13,0.27,0.41113841113841115
1,1999,1,9,155.0,33,16450.15,41.85,0.136666667,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13000000000001,0.27,0.2129032258064516
13,1999,4,9,859.0,276,91165.67,231.93,0.311111111,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13,0.27,0.3213038416763679
16,1999,2,9,1691.0,1594,179465.83,456.57,0.825555556,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13,0.27,0.9426374926079243
17,1999,1,9,179.0,150,18997.27,48.33,0.558333333,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13,0.27,0.8379888268156425
19,1999,1,9,3307.0,1634,350971.91,892.89,0.475555556,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13,0.27,0.4941034169942546
23,1999,2,9,2937.0,890,311703.81,792.99,0.23,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13,0.27,0.30303030303030304
25,1999,1,9,1061.0,440,112603.93,286.47,0.41,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13,0.27,0.41470311027332707
27,1999,1,9,342.0,139,36296.46,92.34,0.255,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13,0.27,0.4064327485380117
37,1999,1,9,5046.0,11895,535531.98,1362.42,1.59,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13,0.27,2.3573127229488704
40,1999,2,9,11079.0,5739,1175814.27,2991.33,0.659090909,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13,0.27,0.5180070403466017
44,1999,1,9,4056.0,2080,430463.28,1095.12,0.415,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13000000000001,0.26999999999999996,0.5128205128205128
45,1999,1,9,15200.0,9818,1613176.0,4104.0,0.457777778,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13,0.27,0.645921052631579
46,1999,1,9,553.0,716,58689.89,149.31,1.095,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13,0.27,1.2947558770343581
53,1999,1,9,14612.0,5418,1550771.56,3945.24,0.495454545,22.3,572.46,36.63,60,20,40,6.0,,,,,,,,120,106.13000000000001,0.26999999999999996,0.37079113057760743
5,1999,4,12,6633.0,16012,703960.29,1790.91,2.285833333,22.94,856.67,69.63,72,42,25,6.9,,,,,,,,139,106.13000000000001,0.27,2.413990652796623
10,1999,4,12,12091.0,1871,1283217.83,3264.57,0.136190476,22.94,856.67,69.63,72,42,25,6.9,,,,,,,,139,106.13000000000001,0.27,0.15474319741956827
14,1999,4,12,4991.0,3702,529694.83,1347.57,1.442941176,22.94,856.67,69.63,72,42,25,6.9,,,,,,,,139,106.13,0.26999999999999996,0.7417351232217992
20,1999,3,12,8514.0,19161,903590.82,2298.78,2.122666667,22.94,856.67,69.63,72,42,25,6.9,,,,,,,,139,106.13,0.27,2.2505285412262155
24,1999,3,12,13197.0,23878,1400597.61,3563.19,1.786666667,22.94,856.67,69.63,72,42,25,6.9,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,139,106.13000000000001,0.27,1.8093506099871184
26,1999,1,12,3179.0,4391,337387.27,858.33,2.045714286,22.94,856.67,69.63,72,42,25,6.9,,,,,,,,139,106.13000000000001,0.27,1.3812519660270526
27,1999,2,12,15414.0,3835,1635887.82,4161.78,0.294117647,22.94,856.67,69.63,72,42,25,6.9,,,,,,,,139,106.13000000000001,0.26999999999999996,0.24879979239652264
39,1999,3,12,15784.0,31533,1675155.92,4261.68,1.857692308,22.94,856.67,69.63,72,42,25,6.9,,,,,,,,139,106.13,0.27,1.9977825646224023
40,1999,2,12,6409.0,1756,680187.17,1730.43,0.262941176,22.94,856.67,69.63,72,42,25,6.9,,,,,,,,139,106.13000000000001,0.27,0.2739897019815884
43,1999,4,12,346.0,87,36720.98,93.42,0.398333333,22.94,856.67,69.63,72,42,25,6.9,,,,,,,,139,106.13000000000001,0.27,0.2514450867052023
52,1999,4,12,6704.0,29203,711495.52,1810.08,4.19,22.94,856.67,69.63,72,42,25,6.9,,,,,,,,139,106.13000000000001,0.26999999999999996,4.356056085918855
53,1999,2,12,5468.0,2035,580318.84,1476.36,0.37625,22.94,856.67,69.63,72,42,25,6.9,,,,,,,,139,106.13,0.26999999999999996,0.37216532553035847
8,1999,1,14,2708.0,845,287400.04,731.16,0.385862069,25.0,1021.78,51.04,70,40,20,7.4,,,,,,,,130,106.13,0.26999999999999996,0.3120384047267356
15,1999,1,14,4724.0,6660,501358.12,1275.48,1.200612245,25.0,1021.78,51.04,70,40,20,7.4,,,,,,,,130,106.13,0.27,1.409822184589331
20,1999,2,14,8982.0,7024,953259.66,2425.14,1.187272727,25.0,1021.78,51.04,70,40,20,7.4,,,,,,,,130,106.13000000000001,0.26999999999999996,0.7820084613671788
39,1999,1,14,11814.0,3418,1253819.82,3189.78,0.263157895,25.0,1021.78,51.04,70,40,20,7.4,,,,,,,,130,106.13000000000001,0.27,0.2893177585915016
42,1999,2,14,1887.0,497,200267.31,509.49,0.259677419,25.0,1021.78,51.04,70,40,20,7.4,,,,,,,,130,106.13,0.27,0.26338102808691044
43,1999,4,14,6859.0,13167,727945.67,1851.93,2.059111111,25.0,1021.78,51.04,70,40,20,7.4,,,,,,,,130,106.13000000000001,0.27,1.919667590027701
48,1999,1,14,8342.0,3315,885336.46,2252.34,0.390857143,25.0,1021.78,51.04,70,40,20,7.4,,,,,,,,130,106.13,0.27,0.397386717813474
52,1999,4,14,409.0,486,43407.17,110.43,1.052857143,25.0,1021.78,51.04,70,40,20,7.4,,,,,,,,130,106.13,0.27,1.1882640586797066
53,1999,2,14,7079.0,2880,751294.27,1911.33,0.279411765,25.0,1021.78,51.04,70,40,20,7.4,,,,,,,,130,106.13000000000001,0.26999999999999996,0.4068371238875547
8,1999,1,15,11000.0,2900,1167430.0,2970.0,0.263636364,26.19,1622.75,68.41,75,43,26,7.1,,,,,,,,144,106.13,0.27,0.2636363636363636
24,1999,3,15,11200.0,18200,1188656.0,3024.0,1.428888889,26.19,1622.75,68.41,75,43,26,7.1,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,144,106.13,0.27,1.625
40,1999,2,15,10100.0,2900,1071913.0,2727.0,0.318181818,26.19,1622.75,68.41,75,43,26,7.1,,,,,,,,144,106.13,0.27,0.2871287128712871
44,1999,2,15,6900.0,2100,732297.0,1863.0,0.25125,26.19,1622.75,68.41,75,43,26,7.1,,,,,,,,144,106.13,0.27,0.30434782608695654
45,1999,2,15,9100.0,2800,965783.0,2457.0,0.333333333,26.19,1622.75,68.41,75,43,26,7.1,,,,,,,,144,106.13,0.27,0.3076923076923077
48,1999,3,15,14500.0,10700,1538885.0,3915.0,0.783478261,26.19,1622.75,68.41,75,43,26,7.1,,,,,,,,144,106.13,0.27,0.7379310344827587
1,1999,1,19,2870.0,2150,304593.1,774.9,0.748571429,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,0.7491289198606271
2,1999,1,19,1500.0,1250,159195.0,405.0,0.831428571,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,0.8333333333333334
8,1999,1,19,820.0,750,87026.6,221.4,2.102,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13000000000001,0.27,0.9146341463414634
11,1999,1,19,250.0,350,26532.5,67.5,1.398571429,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,1.4
16,1999,2,19,1720.0,1020,182543.6,464.4,0.892857143,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13000000000001,0.26999999999999996,0.5930232558139535
17,1999,1,19,3000.0,2800,318390.0,810.0,0.892857143,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,0.9333333333333333
20,1999,1,19,1500.0,1070,159195.0,405.0,0.728571429,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,0.7133333333333334
21,1999,1,19,260.0,360,27593.8,70.2,1.39,19.18,684.23,65.25,56,16,36,5.8,78.4,46.86,39.99,24.9583758265,79.6398642063,6.7327775681699995,174.792797536,108,106.13,0.27,1.3846153846153846
23,1999,2,19,4200.0,3150,445746.0,1134.0,0.75,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,0.75
27,1999,1,19,2500.0,1800,265325.0,675.0,0.717142857,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,0.72
37,1999,1,19,1250.0,940,132662.5,337.5,1.495714286,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,0.752
40,1999,2,19,1400.0,1400,148582.0,378.0,0.982857143,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,1.0
44,1999,1,19,5000.0,2400,530650.0,1350.0,0.54,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,0.48
46,1999,1,19,12500.0,14000,1326625.0,3375.0,1.121428571,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,1.12
48,1999,1,19,1000.0,1120,106130.0,270.0,1.138571429,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,1.12
48,1999,2,19,2500.0,3480,265325.0,675.0,1.385714286,19.18,684.23,65.25,56,16,36,5.8,,,,,,,,108,106.13,0.27,1.392
2,1999,1,20,4010.0,2350,425581.3,1082.7,0.586363636,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13,0.27,0.5860349127182045
8,1999,1,20,12160.0,6260,1290540.8,3283.2,0.5032,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13000000000001,0.26999999999999996,0.5148026315789473
8,1999,2,20,9720.0,4800,1031583.6,2624.4,0.649230769,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13,0.27,0.49382716049382713
14,1999,2,20,17610.0,52280,1868949.3,4754.7,2.941,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13000000000001,0.26999999999999996,2.9687677455990915
15,1999,1,20,13070.0,25930,1387119.1,3528.9,1.975714286,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13000000000001,0.27,1.9839326702371844
20,1999,1,20,13760.0,8280,1460348.8,3715.2,0.582,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13000000000001,0.26999999999999996,0.6017441860465116
24,1999,2,20,8270.0,10280,877695.1,2232.9,1.395357143,26.2,1304.31,72.99,67,26,32,6.3,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,125,106.13,0.27,1.2430471584038694
25,1999,2,20,15610.0,7360,1656689.3,4214.7,0.401666667,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13000000000001,0.26999999999999996,0.4714926329276105
39,1999,2,20,6790.0,6860,720622.7,1833.3,0.783636364,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13,0.27,1.0103092783505154
42,1999,2,20,2400.0,1150,254712.0,648.0,0.374,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13,0.27,0.4791666666666667
43,1999,4,20,11450.0,37050,1215188.5,3091.5,3.852,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13,0.27,3.2358078602620086
46,1999,1,20,60.0,10,6367.8,16.2,0.17,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13000000000001,0.26999999999999996,0.16666666666666666
48,1999,1,20,570.0,330,60494.1,153.9,0.476666667,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13,0.27,0.5789473684210527
48,1999,2,20,8780.0,7120,931821.4,2370.6,0.71962963,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13000000000001,0.26999999999999996,0.8109339407744874
51,1999,4,20,7430.0,4590,788545.9,2006.1,0.558181818,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13000000000001,0.26999999999999996,0.6177658142664872
54,1999,2,20,18540.0,24850,1967650.2,5005.8,1.351333333,26.2,1304.31,72.99,67,26,32,6.3,,,,,,,,125,106.13,0.27,1.3403451995685005
1,1999,1,22,8600.0,7200,912718.0,2322.0,0.854166667,25.49,537.97,34.47,150,50,40,8.0,,,,,,,,240,106.13,0.27,0.8372093023255814
2,1999,1,22,5000.0,4000,530650.0,1350.0,0.833333333,25.49,537.97,34.47,150,50,40,8.0,,,,,,,,240,106.13,0.27,0.8
16,1999,2,22,6300.0,6100,668619.0,1701.0,1.000833333,25.49,537.97,34.47,150,50,40,8.0,,,,,,,,240,106.13,0.27,0.9682539682539683
17,1999,1,22,6000.0,6000,636780.0,1620.0,1.0,25.49,537.97,34.47,150,50,40,8.0,,,,,,,,240,106.13,0.27,1.0
23,1999,2,22,300.0,300,31839.0,81.0,1.0,25.49,537.97,34.47,150,50,40,8.0,,,,,,,,240,106.13,0.27,1.0
25,1999,2,22,3900.0,2600,413907.0,1053.0,0.695,25.49,537.97,34.47,150,50,40,8.0,,,,,,,,240,106.13,0.27,0.6666666666666666
37,1999,2,22,4300.0,2800,456359.0,1161.0,0.628333333,25.49,537.97,34.47,150,50,40,8.0,,,,,,,,240,106.13,0.27,0.6511627906976745
44,1999,1,22,15100.0,5200,1602563.0,4077.0,0.255,25.49,537.97,34.47,150,50,40,8.0,,,,,,,,240,106.13,0.27,0.3443708609271523
53,1999,1,22,3600.0,1710,382068.0,972.0,0.402,25.49,537.97,34.47,150,50,40,8.0,,,,,,,,240,106.13,0.27,0.475
5,1999,4,24,563.0,122,59751.19,152.01,0.167142857,27.7,931.08,71.53,80,38,30,6.6,,,,,,,,148,106.13000000000001,0.26999999999999996,0.216696269982238
6,1999,4,24,1213.0,112,128735.69,327.51,0.094,27.7,931.08,71.53,80,38,30,6.6,,,,,,,,148,106.13,0.27,0.09233305853256389
16,1999,2,24,8283.0,5374,879074.79,2236.41,0.514615385,27.7,931.08,71.53,80,38,30,6.6,,,,,,,,148,106.13000000000001,0.26999999999999996,0.6487987444162743
26,1999,1,24,59.0,273,6261.67,15.93,4.526,27.7,931.08,71.53,80,38,30,6.6,,,,,,,,148,106.13,0.27,4.627118644067797
40,1999,2,24,631.0,152,66968.03,170.37,0.206666667,27.7,931.08,71.53,80,38,30,6.6,,,,,,,,148,106.13,0.27,0.24088748019017434
43,1999,4,24,7263.0,5298,770822.19,1961.01,0.73375,27.7,931.08,71.53,80,38,30,6.6,,,,,,,,148,106.13,0.27,0.7294506402313093
51,1999,4,24,5992.0,9369,635930.96,1617.84,1.476363636,27.7,931.08,71.53,80,38,30,6.6,,,,,,,,148,106.13,0.26999999999999996,1.563584779706275
8,1999,1,27,76.0,49,8065.88,20.52,0.7675,26.85,649.86,42.16,120,45,35,7.6,,,,,,,,200,106.13,0.27,0.6447368421052632
11,1999,1,27,6914.0,6077,733782.82,1866.78,1.016666667,26.85,649.86,42.16,120,45,35,7.6,,,,,,,,200,106.13,0.27,0.87894127856523
21,1999,1,27,38.0,29,4032.94,10.26,0.7,26.85,649.86,42.16,120,45,35,7.6,78.4,46.86,39.99,24.9583758265,79.6398642063,6.7327775681699995,174.792797536,200,106.13,0.27,0.7631578947368421
24,1999,2,27,11659.0,16894,1237369.67,3147.93,1.455079365,26.85,649.86,42.16,120,45,35,7.6,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,200,106.13,0.26999999999999996,1.4490093490007718
28,1999,4,27,204.0,84,21650.52,55.08,0.447272727,26.85,649.86,42.16,120,45,35,7.6,,,,,,,,200,106.13,0.27,0.4117647058823529
41,1999,3,27,6052.0,16186,642298.76,1634.04,2.190384615,26.85,649.86,42.16,120,45,35,7.6,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,200,106.13,0.27,2.6744877726371445
48,1999,1,27,14317.0,18342,1519463.21,3865.59,1.26969697,26.85,649.86,42.16,120,45,35,7.6,,,,,,,,200,106.13,0.27,1.2811343158482922
52,1999,4,27,1271.0,1981,134891.23,343.17,1.583488372,26.85,649.86,42.16,120,45,35,7.6,,,,,,,,200,106.13000000000001,0.27,1.5586152635719905
2,2000,1,3,1534.0,1266,150592.78,398.84,0.7475,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,0.8252933507170795
10,2000,4,3,2511.0,1187,246504.87,652.86,0.502,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,0.4727200318598168
13,2000,4,3,4385.0,4641,430475.45,1140.1,1.03,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.25999999999999995,1.0583808437856328
14,2000,4,3,2560.0,3611,251315.2,665.6,1.365,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,1.410546875
15,2000,1,3,711.0,978,69798.87,184.86,1.295714286,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.16999999999999,0.26,1.3755274261603376
17,2000,1,3,96.0,106,9424.32,24.96,1.094,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,1.1041666666666667
19,2000,1,3,17533.0,13548,1721214.61,4558.58,0.74826087,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,0.7727143101579877
20,2000,1,3,1087.0,994,106710.79,282.62,0.926,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.16999999999999,0.26,0.9144434222631095
27,2000,1,3,9229.0,5165,906010.93,2399.54,0.605333333,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,0.5596489327121031
32,2000,2,3,3637.0,2333,357044.29,945.62,0.667894737,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.16999999999999,0.26,0.6414627440197965
34,2000,1,3,1667.0,920,163649.39,433.42,0.512380952,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,0.5518896220755849
42,2000,2,3,275.0,220,26996.75,71.5,0.847777778,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,0.8
44,2000,1,3,3581.0,1996,351546.77,931.06,0.592142857,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,0.5573862049706786
45,2000,1,3,7824.0,4315,768082.08,2034.24,0.5756,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,0.5515081799591002
48,2000,1,3,10838.0,16707,1063966.46,2817.88,1.407586207,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,1.5415205757519839
51,2000,4,3,15432.0,17947,1514959.44,4012.32,1.154375,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,1.1629730430274754
52,2000,4,3,3121.0,3035,306388.57,811.46,1.01,26.02,1005.78,51.8,85,30,25,7.2,,,,,,,,140,98.17,0.26,0.9724447292534444
2,2000,1,4,78.0,31,7657.26,20.28,0.473333333,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.3974358974358974
4,2000,2,4,4611.0,3873,452661.87,1198.86,0.77,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.25999999999999995,0.8399479505530254
8,2000,1,4,133.0,36,13056.61,34.58,0.256666667,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.2706766917293233
10,2000,4,4,3415.0,892,335250.55,887.9,0.256,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.2612005856515373
11,2000,1,4,69.0,10,6773.73,17.94,0.245,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.16999999999999,0.26,0.14492753623188406
13,2000,4,4,5434.0,1380,533455.78,1412.84,0.250625,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.2539565697460434
14,2000,4,4,708.0,2035,69504.36,184.08,2.946923077,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,2.8742937853107344
15,2000,4,4,1652.0,1539,162176.84,429.52,1.069166667,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.9315980629539952
20,2000,1,4,10386.0,6907,1019593.62,2700.36,0.669333333,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.6650298478721356
25,2000,2,4,12614.0,3418,1238316.38,3279.64,0.285333333,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.16999999999999,0.26,0.27096876486443633
26,2000,1,4,1393.0,2803,136750.81,362.18,1.941333333,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,2.0122038765254846
27,2000,1,4,9836.0,2639,965600.12,2557.36,0.216875,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.2683001220008133
27,2000,2,4,4327.0,940,424781.59,1125.02,0.200666667,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.2172405823896464
32,2000,2,4,1003.0,341,98464.51,260.78,0.327692308,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.25999999999999995,0.33998005982053836
34,2000,1,4,4695.0,1558,460908.15,1220.7,0.335625,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.3318423855165069
37,2000,2,4,8855.0,3208,869295.35,2302.3,0.328666667,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.36228119706380574
39,2000,1,4,11183.0,2630,1097835.11,2907.58,0.213333333,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17000000000002,0.26,0.23517839577930788
42,2000,2,4,949.0,204,93163.33,246.74,0.274444444,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.21496311907270813
43,2000,4,4,1788.0,502,175527.96,464.88,0.290625,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.2807606263982103
46,2000,1,4,12662.0,6926,1243028.54,3292.12,0.580666667,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.5469909966829885
47,2000,4,4,3317.0,8628,325629.89,862.42,2.739333333,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,2.6011456135061803
48,2000,1,4,1235.0,513,121239.95,321.1,0.4275,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.4153846153846154
51,2000,4,4,42.0,20,4123.14,10.92,0.346666667,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.47619047619047616
52,2000,4,4,635.0,642,62337.95,165.1,1.060666667,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,1.0110236220472442
53,2000,2,4,5201.0,1247,510582.17,1352.26,0.210833333,26.38,867.47,51.2,70,35,20,6.5,,,,,,,,125,98.17,0.26,0.23976158431070949
13,2000,4,7,13900.0,10500,1364563.0,3614.0,0.853333333,28.31,549.8,38.9,75,38,28,7.8,,,,,,,,141,98.17,0.26,0.7553956834532374
