crop,year,season,state,area,production,fertilizer,pesticide,yield,temperature,rainfall,humidity,N,P,K,pH,N_crop,P_crop,K_crop,temperature_crop,humidity_crop,pH_crop,rainfall_crop,NPK_sum,fertilizer_per_area,pesticide_per_area,yield_per_area
25,2008,2,26,352.0,268,50350.08,31.68,0.82,25.19,1532.09,75.42,62,20,35,5.9,,,,,,,,117,143.04,0.09,0.7613636363636364
27,2008,1,26,389.0,204,55642.56,35.01,0.52,25.19,1532.09,75.42,62,20,35,5.9,,,,,,,,117,143.04,0.09,0.5244215938303342
27,2008,2,26,218.0,135,31182.72,19.62,0.635,25.19,1532.09,75.42,62,20,35,5.9,,,,,,,,117,143.04,0.09000000000000001,0.6192660550458715
32,2008,2,26,933.0,843,133456.32,83.97,0.86,25.19,1532.09,75.42,62,20,35,5.9,,,,,,,,117,143.04000000000002,0.09,0.9035369774919614
34,2008,1,26,1174.0,743,167928.96,105.66,0.65,25.19,1532.09,75.42,62,20,35,5.9,,,,,,,,117,143.04,0.09,0.6328790459965928
37,2008,2,26,599.0,494,85680.96,53.91,0.8675,25.19,1532.09,75.42,62,20,35,5.9,,,,,,,,117,143.04000000000002,0.09,0.8247078464106845
40,2008,2,26,1588.0,1190,227147.52,142.92,0.735,25.19,1532.09,75.42,62,20,35,5.9,,,,,,,,117,143.04,0.09,0.7493702770780857
44,2008,1,26,1392.0,780,199111.68,125.28,0.5575,25.19,1532.09,75.42,62,20,35,5.9,,,,,,,,117,143.04,0.09,0.5603448275862069
53,2008,1,26,716.0,462,102416.64,64.44,0.645,25.19,1532.09,75.42,62,20,35,5.9,,,,,,,,117,143.04,0.09,0.6452513966480447
53,2008,2,26,336.0,227,48061.44,30.24,0.6425,25.19,1532.09,75.42,62,20,35,5.9,,,,,,,,117,143.04000000000002,0.09,0.6755952380952381
54,2008,2,26,635.0,1195,90830.4,57.15,1.905,25.19,1532.09,75.42,62,20,35,5.9,,,,,,,,117,143.04,0.09,1.8818897637795275
10,2008,2,27,5662.0,3380,809892.48,509.58,0.610793651,25.03,1606.05,58.94,120,45,35,7.6,,,,,,,,200,143.04,0.09,0.5969622041681385
11,2008,1,27,3556.0,781,508650.24,320.04,0.231111111,25.03,1606.05,58.94,120,45,35,7.6,,,,,,,,200,143.04,0.09000000000000001,0.21962879640044994
13,2008,1,27,14918.0,14873,2133870.72,1342.62,0.998970588,25.03,1606.05,58.94,120,45,35,7.6,,,,,,,,200,143.04000000000002,0.09,0.9969835098538679
18,2008,1,27,2460.0,2066,351878.4,221.4,0.8445,25.03,1606.05,58.94,120,45,35,7.6,,,,,,,,200,143.04000000000002,0.09,0.8398373983739837
24,2008,2,27,3617.0,9495,517375.68,325.53,2.646086957,25.03,1606.05,58.94,120,45,35,7.6,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,200,143.04,0.09,2.6251036770804532
24,2008,3,27,25472.0,38106,3643514.88,2292.48,1.505862069,25.03,1606.05,58.94,120,45,35,7.6,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,200,143.04,0.09,1.4959956030150754
27,2008,1,27,30518.0,11286,4365294.72,2746.62,0.382,25.03,1606.05,58.94,120,45,35,7.6,,,,,,,,200,143.04,0.09,0.3698145356838587
41,2008,3,27,21621.0,45666,3092667.84,1945.89,2.095,25.03,1606.05,58.94,120,45,35,7.6,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,200,143.04,0.09000000000000001,2.1121132232551685
43,2008,1,27,2889.0,925,413242.56,260.01,0.391875,25.03,1606.05,58.94,120,45,35,7.6,,,,,,,,200,143.04,0.09,0.32017999307718936
45,2008,1,27,13581.0,8384,1942626.24,1222.29,0.622142857,25.03,1606.05,58.94,120,45,35,7.6,,,,,,,,200,143.04,0.09,0.6173330388042118
46,2008,1,27,10599.0,9104,1516080.96,953.91,0.838181818,25.03,1606.05,58.94,120,45,35,7.6,,,,,,,,200,143.04,0.09,0.8589489574488159
48,2008,3,27,9106.0,16995,1302522.24,819.54,1.915384615,25.03,1606.05,58.94,120,45,35,7.6,,,,,,,,200,143.04,0.09,1.866351855919174
51,2008,3,27,546.0,1240,78099.84,49.14,2.23875,25.03,1606.05,58.94,120,45,35,7.6,,,,,,,,200,143.04,0.09,2.271062271062271
1,2008,1,28,2383.0,1710,340864.32,214.47,0.72,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,0.7175828787242972
2,2008,1,28,20.0,19,2860.8,1.8,0.95,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04000000000002,0.09,0.95
4,2008,2,28,22596.0,19351,3232131.84,2033.64,0.982307692,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09000000000000001,0.8563905115949726
16,2008,2,28,683.0,326,97696.32,61.47,0.31,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04000000000002,0.09,0.4773060029282577
17,2008,1,28,1355.0,1795,193819.2,121.95,1.043333333,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04000000000002,0.09,1.3247232472324724
19,2008,1,28,9531.0,7419,1363314.24,857.79,0.749090909,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,0.7784073024866226
24,2008,1,28,26780.0,36287,3830611.2,2410.2,1.197692308,17.53,1418.98,57.88,80,24,38,6.4,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,142,143.04000000000002,0.09,1.3550037341299477
24,2008,3,28,92.0,150,13159.68,8.28,1.53,17.53,1418.98,57.88,80,24,38,6.4,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,142,143.04,0.09,1.6304347826086956
25,2008,2,28,10987.0,3992,1571580.48,988.83,0.385384615,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09000000000000001,0.36333849094384274
27,2008,1,28,56.0,25,8010.24,5.04,0.403333333,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,0.44642857142857145
28,2008,1,28,343.0,120,49062.72,30.87,0.35,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,0.3498542274052478
32,2008,2,28,201.0,90,28751.04,18.09,0.3625,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,0.44776119402985076
33,2008,2,28,998.0,789,142753.92,89.82,0.822,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04000000000002,0.09,0.7905811623246493
34,2008,1,28,11120.0,8532,1590604.8,1000.8,1.674615385,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,0.7672661870503598
37,2008,2,28,3516.0,1504,502928.64,316.44,0.373076923,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,0.42775881683731515
40,2008,2,28,12051.0,7906,1723775.04,1084.59,0.44,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,0.6560451414820346
41,2008,3,28,12654.0,39797,1810028.16,1138.86,3.1,17.53,1418.98,57.88,80,24,38,6.4,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,142,143.04,0.09,3.145013434487119
44,2008,1,28,2228.0,478,318693.12,200.52,0.2125,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09000000000000001,0.21454219030520646
46,2008,1,28,8328.0,10133,1191237.12,749.52,1.042307692,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04000000000002,0.09,1.2167387127761768
48,2008,1,28,37.0,35,5292.48,3.33,0.95,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,0.9459459459459459
51,2008,4,28,11.0,39,1573.44,0.99,3.4,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,3.5454545454545454
52,2008,4,28,215.0,433,30753.6,19.35,2.056666667,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09000000000000001,2.013953488372093
53,2008,1,28,12152.0,8916,1738222.08,1093.68,0.662307692,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09000000000000001,0.7337063857801185
53,2008,3,28,203.0,129,29037.12,18.27,0.76,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,0.6354679802955665
35,2008,1,28,420.0,215,60076.8,37.8,0.625,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04000000000002,0.09,0.5119047619047619
35,2008,2,28,853.0,634,122013.12,76.77,0.7,17.53,1418.98,57.88,80,24,38,6.4,,,,,,,,142,143.04,0.09,0.7432590855803048
1,2008,2,10,22.0,12,3146.88,1.98,0.55,9.1,702.47,54.79,70,25,42,6.7,,,,,,,,137,143.04,0.09,0.5454545454545454
4,2008,2,10,9747.0,4724,1394210.88,877.23,0.585,9.1,702.47,54.79,70,25,42,6.7,,,,,,,,137,143.04,0.09,0.4846619472658254
14,2008,2,10,604.0,516,86396.16,54.36,0.825555556,9.1,702.47,54.79,70,25,42,6.7,,,,,,,,137,143.04,0.09,0.8543046357615894
16,2008,2,10,284.0,155,40623.36,25.56,0.545,9.1,702.47,54.79,70,25,42,6.7,,,,,,,,137,143.04,0.09,0.545774647887324
23,2008,2,10,126.0,97,18023.04,11.34,0.782,9.1,702.47,54.79,70,25,42,6.7,,,,,,,,137,143.04000000000002,0.09,0.7698412698412699
25,2008,2,10,81.0,38,11586.24,7.29,0.496666667,9.1,702.47,54.79,70,25,42,6.7,,,,,,,,137,143.04,0.09,0.4691358024691358
31,2008,2,10,383.0,932,54784.32,34.47,2.4475,9.1,702.47,54.79,70,25,42,6.7,,,,,,,,137,143.04,0.09,2.433420365535248
32,2008,2,10,351.0,147,50207.04,31.59,0.456666667,9.1,702.47,54.79,70,25,42,6.7,,,,,,,,137,143.04,0.09,0.4188034188034188
37,2008,2,10,1109.0,1116,158631.36,99.81,0.893846154,9.1,702.47,54.79,70,25,42,6.7,,,,,,,,137,143.04,0.09,1.006311992786294
53,2008,2,10,11.0,5,1573.44,0.99,0.44,9.1,702.47,54.79,70,25,42,6.7,,,,,,,,137,143.04,0.09,0.45454545454545453
35,2008,2,10,18.0,10,2574.72,1.62,0.545,9.1,702.47,54.79,70,25,42,6.7,,,,,,,,137,143.04,0.09000000000000001,0.5555555555555556
1,2008,2,11,16995.84,24337,2431084.954,1529.6256,1.465,23.02,1388.34,64.42,68,22,30,6.1,,,,,,,,120,143.04000002353516,0.09000000000000001,1.4319386391022744
1,2008,5,11,899.14,1439,128612.9856,80.9226,1.132,23.02,1388.34,64.42,68,22,30,6.1,,,,,,,,120,143.04,0.09000000000000001,1.6004181773694863
16,2008,2,11,17036.59,12398,2436913.834,1533.2931,0.793913043,23.02,1388.34,64.42,68,22,30,6.1,,,,,,,,120,143.04000002347885,0.09000000000000001,0.7277277905965924
31,2008,2,11,3049.28,15459,436169.0112,274.4352,4.964347826,23.02,1388.34,64.42,68,22,30,6.1,,,,,,,,120,143.04,0.09,5.069721376849617
39,2008,0,11,29768.73,27189,4258119.139,2679.1857,0.812857143,23.02,1388.34,64.42,68,22,30,6.1,,,,,,,,120,143.03999999328155,0.09,0.9133409453476853
40,2008,2,11,10308.78,6530,1474567.891,927.7902,0.76625,23.02,1388.34,64.42,68,22,30,6.1,,,,,,,,120,143.03999998059905,0.09,0.6334406205195959
1,2009,1,3,27032.0,36586,4212126.24,4595.44,1.448108108,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82000000000002,0.16999999999999998,1.3534329683338266
2,2009,1,3,2951.0,3279,459824.82,501.67,1.101,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82,0.17,1.111148763131142
4,2009,2,3,10967.0,12421,1708877.94,1864.39,1.281290323,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82,0.17,1.1325795568523753
19,2009,1,3,10984.0,10578,1711526.88,1867.28,0.9665,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82,0.16999999999999998,0.9630371449380918
20,2009,1,3,1627.0,1687,253519.14,276.59,1.031111111,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82000000000002,0.16999999999999998,1.0368776889981561
23,2009,2,3,22702.0,19206,3537425.64,3859.34,0.848648649,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82,0.17,0.8460047572901066
27,2009,1,3,8351.0,5537,1301252.82,1419.67,0.677058824,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82000000000002,0.17,0.6630343671416596
32,2009,2,3,2579.0,1924,401859.78,438.43,0.741111111,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82000000000002,0.17,0.746025591314463
34,2009,1,3,1593.0,1224,248221.26,270.81,0.765652174,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82,0.17,0.768361581920904
37,2009,2,3,19936.0,19953,3106427.52,3389.12,1.0,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82,0.16999999999999998,1.0008527287319422
39,2009,1,3,10024.0,8062,1561939.68,1704.08,0.729230769,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82,0.16999999999999998,0.804269752593775
43,2009,1,3,1903.0,1551,296525.46,323.51,0.828181818,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82000000000002,0.16999999999999998,0.815028901734104
45,2009,1,3,3123.0,2397,486625.86,530.91,0.780588235,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82,0.16999999999999998,0.7675312199807877
48,2009,2,3,18203.0,25575,2836391.46,3094.51,1.394583333,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82,0.17,1.4049881887600946
51,2009,4,3,9040.0,16878,1408612.8,1536.8,1.897,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82,0.16999999999999998,1.8670353982300885
53,2009,1,3,20045.0,19845,3123411.9,3407.65,0.992058824,26.68,774.6,52.65,85,30,25,7.2,,,,,,,,140,155.82,0.17,0.9900224494886506
2,2009,1,4,70.0,20,10907.4,11.9,0.208,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,0.2857142857142857
4,2009,2,4,3019.0,2310,470420.58,513.23,0.644285714,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,0.7651540245114277
8,2009,1,4,64.0,18,9972.48,10.88,0.198571429,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,0.28125
10,2009,4,4,3146.0,858,490209.72,534.82,0.227222222,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,0.2727272727272727
11,2009,4,4,18.0,0,2804.76,3.06,0.0,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82000000000002,0.17,0.0
13,2009,4,4,6084.0,4251,948008.88,1034.28,0.645,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.16999999999999998,0.6987179487179487
14,2009,4,4,990.0,2519,154261.8,168.3,2.681428571,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,2.5444444444444443
15,2009,4,4,1780.0,1780,277359.6,302.6,0.828,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,1.0
19,2009,2,4,2169.0,564,337973.58,368.73,0.248181818,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82000000000002,0.17,0.2600276625172891
20,2009,1,4,5647.0,6868,879915.54,959.99,1.280555556,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,1.2162210023021074
21,2009,1,4,228.0,0,35526.96,38.76,0.0,27.17,1075.52,54.21,70,35,20,6.5,78.4,46.86,39.99,24.9583758265,79.6398642063,6.7327775681699995,174.792797536,125,155.82,0.16999999999999998,0.0
25,2009,2,4,15654.0,4797,2439206.28,2661.18,0.310666667,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.16999999999999998,0.306439248754312
26,2009,1,4,1260.0,2172,196333.2,214.2,2.001875,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82000000000002,0.16999999999999998,1.723809523809524
27,2009,1,4,9429.0,2343,1469226.78,1602.93,0.241111111,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,0.24848870505886095
27,2009,2,4,7089.0,1597,1104607.98,1205.13,0.204,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,0.22527860064889266
31,2009,4,4,5013.0,22924,781125.66,852.21,4.292666667,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,4.572910432874526
32,2009,2,4,1877.0,252,292474.14,319.09,0.464444444,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82000000000002,0.16999999999999998,0.1342567927543953
34,2009,1,4,6959.0,1596,1084351.38,1183.03,0.225294118,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.16999999999999998,0.22934329645063947
37,2009,2,4,14765.0,5062,2300682.3,2510.05,0.311764706,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,0.3428377920758551
38,2009,4,4,12076.0,45830,1881682.32,2052.92,4.504666667,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,3.795130838025836
39,2009,1,4,8889.0,2202,1385083.98,1511.13,0.2075,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,0.24772190347620654
42,2009,2,4,847.0,241,131979.54,143.99,0.27375,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82000000000002,0.17,0.2845336481700118
43,2009,4,4,1532.0,487,238716.24,260.44,0.275294118,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,0.3178851174934726
44,2009,1,4,19601.0,8647,3054227.82,3332.17,0.457777778,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,0.4411509616856283
47,2009,4,4,6788.0,35356,1057706.16,1153.96,3.389375,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,5.208603417796111
48,2009,1,4,4523.0,589,704773.86,768.91,0.305384615,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.16999999999999998,0.13022330311739996
51,2009,4,4,22.0,11,3428.04,3.74,0.39,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.17,0.5
52,2009,4,4,906.0,766,141172.92,154.02,0.757333333,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82000000000002,0.17,0.8454746136865342
53,2009,2,4,4512.0,1135,703059.84,767.04,0.242307692,27.17,1075.52,54.21,70,35,20,6.5,,,,,,,,125,155.82,0.16999999999999998,0.2515514184397163
13,2009,4,7,9000.0,8500,1402380.0,1530.0,0.970909091,28.45,580.29,44.88,75,38,28,7.8,,,,,,,,141,155.82,0.17,0.9444444444444444
28,2009,1,7,22500.0,5800,3505950.0,3825.0,0.348,28.45,580.29,44.88,75,38,28,7.8,,,,,,,,141,155.82,0.17,0.2577777777777778
32,2009,2,7,21200.0,15600,3303384.0,3604.0,0.703636364,28.45,580.29,44.88,75,38,28,7.8,,,,,,,,141,155.82,0.17,0.7358490566037735
33,2009,1,7,26300.0,15900,4098066.0,4471.0,0.686363636,28.45,580.29,44.88,75,38,28,7.8,,,,,,,,141,155.82,0.17,0.6045627376425855
33,2009,2,7,14100.0,18100,2197062.0,2397.0,1.19125,28.45,580.29,44.88,75,38,28,7.8,,,,,,,,141,155.82,0.17,1.2836879432624113
39,2009,1,7,14700.0,11000,2290554.0,2499.0,0.7575,28.45,580.29,44.88,75,38,28,7.8,,,,,,,,141,155.82,0.17,0.7482993197278912
1,2009,1,8,19853.0,21600,3093494.46,3375.01,0.742,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82,0.17,1.087996776305848
8,2009,1,8,1012.0,1100,157689.84,172.04,0.965,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82,0.16999999999999998,1.0869565217391304
10,2009,4,8,378.0,600,58899.96,64.26,0.564444444,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82,0.17,1.5873015873015872
13,2009,4,8,908.0,1400,141484.56,154.36,0.823571429,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82,0.17,1.5418502202643172
17,2009,1,8,1729.0,1600,269412.78,293.93,0.581818182,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82000000000002,0.17,0.9253903990746096
19,2009,1,8,436.0,100,67937.52,74.12,0.09,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82000000000002,0.17,0.22935779816513763
24,2009,1,8,12199.0,26000,1900848.18,2073.83,0.940555556,24.82,838.16,42.83,130,48,35,7.9,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,213,155.82,0.16999999999999998,2.13132223952783
25,2009,2,8,4646.0,3600,723939.72,789.82,0.747692308,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82,0.17,0.7748600947051227
27,2009,1,8,14899.0,6600,2321562.18,2532.83,0.235625,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82000000000002,0.16999999999999998,0.44298275052016917
28,2009,1,8,2789.0,700,434581.98,474.13,0.192857143,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82,0.17,0.2509860164933668
37,2009,2,8,1651.0,1600,257258.82,280.67,0.586875,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82,0.17,0.9691096305269533
44,2009,1,8,2990.0,1200,465901.8,508.3,0.2065,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82,0.17,0.4013377926421405
48,2009,2,8,6189.0,11100,964369.98,1052.13,1.67,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82,0.17,1.793504604944256
53,2009,1,8,2964.0,1100,461850.48,503.88,0.25875,24.82,838.16,42.83,130,48,35,7.9,,,,,,,,213,155.82,0.17,0.37112010796221323
1,2009,1,9,12.0,3,1869.84,2.04,0.4,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.25
2,2009,1,9,213.0,106,33189.66,36.21,0.584,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82000000000002,0.17,0.49765258215962443
4,2009,2,9,21017.0,16176,3274868.94,3572.89,0.784545455,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.16999999999999998,0.769662654041966
10,2009,2,9,120.0,66,18698.4,20.4,0.608,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82000000000002,0.16999999999999998,0.55
11,2009,1,9,8.0,2,1246.56,1.36,0.335,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.25
13,2009,1,9,603.0,318,93959.46,102.51,0.545,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82000000000002,0.17,0.527363184079602
14,2009,2,9,4860.0,8491,757285.2,826.2,1.673,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,1.747119341563786
15,2009,1,9,2488.0,11618,387680.16,422.96,3.883,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.16999999999999998,4.669614147909968
16,2009,2,9,604.0,308,94115.28,102.68,0.397777778,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.5099337748344371
17,2009,1,9,195.0,129,30384.9,33.15,0.6625,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82000000000002,0.16999999999999998,0.6615384615384615
19,2009,1,9,2005.0,599,312419.1,340.85,0.306,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.29875311720698255
23,2009,2,9,1415.0,355,220485.3,240.55,0.255,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.2508833922261484
25,2009,2,9,704.0,274,109697.28,119.68,0.664444444,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.38920454545454547
27,2009,1,9,225.0,104,35059.5,38.25,0.367142857,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.4622222222222222
34,2009,1,9,6982.0,3708,1087935.24,1186.94,0.515714286,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.5310799197937554
37,2009,1,9,817.0,748,127304.94,138.89,0.97,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.16999999999999998,0.9155446756425949
37,2009,2,9,8250.0,10245,1285515.0,1402.5,1.333636364,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,1.2418181818181817
38,2009,2,9,3406.0,23611,530722.92,579.02,4.67,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82000000000002,0.16999999999999998,6.9321785085143866
39,2009,1,9,2208.0,2104,344050.56,375.36,0.778571429,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.9528985507246377
40,2009,2,9,8586.0,2329,1337870.52,1459.62,0.340909091,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.16999999999999998,0.2712555322618216
44,2009,1,9,2773.0,233,432088.86,471.41,0.084444444,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.08402452217814642
45,2009,1,9,4937.0,1771,769283.34,839.29,0.367142857,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.16999999999999998,0.3587198703666194
46,2009,1,9,550.0,430,85701.0,93.5,0.774285714,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.7818181818181819
52,2009,1,9,194.0,110,30229.08,32.98,0.5625,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82000000000002,0.16999999999999998,0.5670103092783505
53,2009,1,9,10007.0,1982,1559290.74,1701.19,0.284545455,21.67,861.19,45.16,60,20,40,6.0,,,,,,,,120,155.82,0.17,0.19806135705006495
8,2009,1,15,6700.0,1500,1043994.0,1139.0,0.195,27.21,2277.28,66.66,75,43,26,7.1,,,,,,,,144,155.82,0.17,0.22388059701492538
24,2009,3,15,20100.0,30200,3131982.0,3417.0,1.348235294,27.21,2277.28,66.66,75,43,26,7.1,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,144,155.82,0.17,1.5024875621890548
40,2009,2,15,5800.0,2240,903756.0,986.0,0.493,27.21,2277.28,66.66,75,43,26,7.1,,,,,,,,144,155.82,0.17,0.38620689655172413
41,2009,3,15,20600.0,47700,3209892.0,3502.0,2.251111111,27.21,2277.28,66.66,75,43,26,7.1,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,144,155.82,0.17,2.3155339805825244
44,2009,2,15,2500.0,500,389550.0,425.0,0.10375,27.21,2277.28,66.66,75,43,26,7.1,,,,,,,,144,155.82,0.17,0.2
45,2009,2,15,5300.0,2800,825846.0,901.0,0.59,27.21,2277.28,66.66,75,43,26,7.1,,,,,,,,144,155.82,0.17,0.5283018867924528
48,2009,3,15,5100.0,5400,794682.0,867.0,0.889285714,27.21,2277.28,66.66,75,43,26,7.1,,,,,,,,144,155.82,0.17,1.0588235294117647
1,2009,1,16,168.0,149,26177.76,28.56,0.77875,20.82,1168.24,71.73,58,17,37,5.9,,,,,,,,112,155.82,0.16999999999999998,0.8869047619047619
12,2009,1,16,185.0,157,28826.7,31.45,0.7625,20.82,1168.24,71.73,58,17,37,5.9,,,,,,,,112,155.82,0.16999999999999998,0.8486486486486486
